,city,date,epidemiological_week,estimated_population,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths
1536954,Armação dos Búzios,2020-12-05,202049,34477.0,646,1873.7129100000002,2020-12-05,0.0279,18,0,0
1536955,Arraial do Cabo,2020-12-05,202049,30593.0,281,918.51077,2020-12-05,0.0249,7,1,0
1536961,Cabo Frio,2020-12-05,202049,230378.0,3667,1591.73185,2020-12-05,0.0521,191,97,2
1536977,Iguaba Grande,2020-12-05,202049,28837.0,1132,3925.51236,2020-12-05,0.0371,42,7,1
1537022,Saquarema,2020-12-05,202049,90583.0,1394,1538.92011,2020-12-05,0.0674,94,17,0
1537033,São Pedro da Aldeia,2020-12-05,202049,106049.0,1563,1473.847,2020-12-05,0.0441,69,6,1
1537046,Araruama,2020-12-06,202050,134293.0,2002,1490.77018,2020-12-06,0.043,86,1,0
1537048,Armação dos Búzios,2020-12-06,202050,34477.0,646,1873.7129100000002,2020-12-06,0.0279,18,0,0
1537049,Arraial do Cabo,2020-12-06,202050,30593.0,282,921.77949,2020-12-06,0.0248,7,1,0
1537055,Cabo Frio,2020-12-06,202050,230378.0,3675,1595.2044,2020-12-06,0.052,191,8,0
1537071,Iguaba Grande,2020-12-06,202050,28837.0,1132,3925.51236,2020-12-06,0.0371,42,0,0
1537116,Saquarema,2020-12-06,202050,90583.0,1394,1538.92011,2020-12-06,0.0674,94,0,0
1537127,São Pedro da Aldeia,2020-12-06,202050,106049.0,1564,1474.78996,2020-12-06,0.0441,69,1,0
1537140,Araruama,2020-12-07,202050,134293.0,2003,1491.5148199999999,2020-12-07,0.0434,87,1,1
1537142,Armação dos Búzios,2020-12-07,202050,34477.0,646,1873.7129100000002,2020-12-07,0.0279,18,0,0
1537143,Arraial do Cabo,2020-12-07,202050,30593.0,282,921.77949,2020-12-07,0.0248,7,0,0
1537149,Cabo Frio,2020-12-07,202050,230378.0,3675,1595.2044,2020-12-07,0.052,191,0,0
1537165,Iguaba Grande,2020-12-07,202050,28837.0,1132,3925.51236,2020-12-07,0.0371,42,0,0
1537210,Saquarema,2020-12-07,202050,90583.0,1394,1538.92011,2020-12-07,0.0674,94,0,0
1537221,São Pedro da Aldeia,2020-12-07,202050,106049.0,1564,1474.78996,2020-12-07,0.0441,69,0,0
1537234,Araruama,2020-12-08,202050,134293.0,2048,1525.0236400000001,2020-12-08,0.0425,87,45,0
1537236,Armação dos Búzios,2020-12-08,202050,34477.0,650,1885.31485,2020-12-08,0.0277,18,4,0
1537237,Arraial do Cabo,2020-12-08,202050,30593.0,290,947.92926,2020-12-08,0.0276,8,8,1
1537243,Cabo Frio,2020-12-08,202050,230378.0,3724,1616.4738,2020-12-08,0.0516,192,49,1
1537259,Iguaba Grande,2020-12-08,202050,28837.0,1154,4001.8032399999997,2020-12-08,0.0364,42,22,0
1537304,Saquarema,2020-12-08,202050,90583.0,1395,1540.02407,2020-12-08,0.0674,94,1,0
1537315,São Pedro da Aldeia,2020-12-08,202050,106049.0,1571,1481.39068,2020-12-08,0.0439,69,7,0
1537328,Araruama,2020-12-09,202050,134293.0,2049,1525.76828,2020-12-09,0.0425,87,1,0
1537330,Armação dos Búzios,2020-12-09,202050,34477.0,744,2157.96038,2020-12-09,0.0242,18,94,0
1537331,Arraial do Cabo,2020-12-09,202050,30593.0,292,954.4667099999999,2020-12-09,0.0274,8,2,0
1537337,Cabo Frio,2020-12-09,202050,230378.0,3804,1651.1993300000001,2020-12-09,0.0505,192,80,0
1537353,Iguaba Grande,2020-12-09,202050,28837.0,1155,4005.27101,2020-12-09,0.0364,42,1,0
1537398,Saquarema,2020-12-09,202050,90583.0,1400,1545.54387,2020-12-09,0.0679,95,5,1
1537409,São Pedro da Aldeia,2020-12-09,202050,106049.0,1580,1489.8773199999998,2020-12-09,0.0437,69,9,0
1537422,Araruama,2020-12-10,202050,134293.0,2074,1544.38429,2020-12-10,0.0419,87,25,0
1537424,Armação dos Búzios,2020-12-10,202050,34477.0,845,2450.9093,2020-12-10,0.0213,18,101,0
1537425,Arraial do Cabo,2020-12-10,202050,30593.0,293,957.7354300000001,2020-12-10,0.0273,8,1,0
1537431,Cabo Frio,2020-12-10,202050,230378.0,3844,1668.5621,2020-12-10,0.0499,192,40,0
1537447,Iguaba Grande,2020-12-10,202050,28837.0,1176,4078.09412,2020-12-10,0.0357,42,21,0
1537492,Saquarema,2020-12-10,202050,90583.0,1421,1568.72702,2020-12-10,0.069,98,21,3
1537503,São Pedro da Aldeia,2020-12-10,202050,106049.0,1587,1496.47804,2020-12-10,0.0435,69,7,0
1537516,Araruama,2020-12-11,202050,134293.0,2078,1547.36286,2020-12-11,0.0419,87,4,0
1537518,Armação dos Búzios,2020-12-11,202050,34477.0,891,2584.33158,2020-12-11,0.0213,19,46,1
1537519,Arraial do Cabo,2020-12-11,202050,30593.0,296,967.54159,2020-12-11,0.027,8,3,0
1537525,Cabo Frio,2020-12-11,202050,230378.0,3865,1677.6775599999999,2020-12-11,0.0497,192,21,0
1537541,Iguaba Grande,2020-12-11,202050,28837.0,1198,4154.38499,2020-12-11,0.0351,42,22,0
1537586,Saquarema,2020-12-11,202050,90583.0,1423,1570.93494,2020-12-11,0.0689,98,2,0
1537597,São Pedro da Aldeia,2020-12-11,202050,106049.0,1589,1498.36396,2020-12-11,0.0434,69,2,0
1537610,Araruama,2020-12-12,202050,134293.0,2083,1551.0860599999999,2020-12-12,0.0422,88,5,1
1537612,Armação dos Búzios,2020-12-12,202050,34477.0,914,2651.04272,2020-12-12,0.0219,20,23,1
1537613,Arraial do Cabo,2020-12-12,202050,30593.0,299,977.34776,2020-12-12,0.0268,8,3,0
1537619,Cabo Frio,2020-12-12,202050,230378.0,3943,1711.5349600000002,2020-12-12,0.0489,193,78,1
1537635,Iguaba Grande,2020-12-12,202050,28837.0,1215,4213.33703,2020-12-12,0.0346,42,17,0
1537680,Saquarema,2020-12-12,202050,90583.0,1441,1590.80622,2020-12-12,0.068,98,18,0
1537691,São Pedro da Aldeia,2020-12-12,202050,106049.0,1594,1503.0787699999998,2020-12-12,0.0433,69,5,0
1537704,Araruama,2020-12-13,202051,134293.0,2084,1551.8307,2020-12-13,0.0422,88,1,0
1537706,Armação dos Búzios,2020-12-13,202051,34477.0,914,2651.04272,2020-12-13,0.0219,20,0,0
1537707,Arraial do Cabo,2020-12-13,202051,30593.0,300,980.61648,2020-12-13,0.0267,8,1,0
1537713,Cabo Frio,2020-12-13,202051,230378.0,3943,1711.5349600000002,2020-12-13,0.0489,193,0,0
1537729,Iguaba Grande,2020-12-13,202051,28837.0,1215,4213.33703,2020-12-13,0.0346,42,0,0
1537774,Saquarema,2020-12-13,202051,90583.0,1441,1590.80622,2020-12-13,0.068,98,0,0
1537785,São Pedro da Aldeia,2020-12-13,202051,106049.0,1595,1504.0217300000002,2020-12-13,0.0433,69,1,0
1537798,Araruama,2020-12-14,202051,134293.0,2091,1557.0431800000001,2020-12-14,0.0421,88,7,0
1537800,Armação dos Búzios,2020-12-14,202051,34477.0,915,2653.9432100000004,2020-12-14,0.023,21,1,1
1537801,Arraial do Cabo,2020-12-14,202051,30593.0,300,980.61648,2020-12-14,0.0267,8,0,0
1537807,Cabo Frio,2020-12-14,202051,230378.0,3946,1712.83716,2020-12-14,0.0489,193,3,0
1537823,Iguaba Grande,2020-12-14,202051,28837.0,1215,4213.33703,2020-12-14,0.0346,42,0,0
1537868,Saquarema,2020-12-14,202051,90583.0,1449,1599.6379,2020-12-14,0.0676,98,8,0
1537879,São Pedro da Aldeia,2020-12-14,202051,106049.0,1596,1504.96469,2020-12-14,0.0432,69,1,0
1537892,Araruama,2020-12-15,202051,134293.0,2091,1557.0431800000001,2020-12-15,0.0421,88,0,0
1537894,Armação dos Búzios,2020-12-15,202051,34477.0,916,2656.8436899999997,2020-12-15,0.0229,21,1,0
1537895,Arraial do Cabo,2020-12-15,202051,30593.0,301,983.8852,2020-12-15,0.0266,8,1,0
1537901,Cabo Frio,2020-12-15,202051,230378.0,4003,1737.5791100000001,2020-12-15,0.049,196,57,3
1537917,Iguaba Grande,2020-12-15,202051,28837.0,1218,4223.74033,2020-12-15,0.0353,43,3,1
1537962,Saquarema,2020-12-15,202051,90583.0,1450,1600.7418599999999,2020-12-15,0.0676,98,1,0
1537973,São Pedro da Aldeia,2020-12-15,202051,106049.0,1601,1509.67949,2020-12-15,0.0443,71,5,2
1537986,Araruama,2020-12-16,202051,134293.0,2101,1564.4895900000001,2020-12-16,0.0419,88,10,0
1537988,Armação dos Búzios,2020-12-16,202051,34477.0,968,2807.66888,2020-12-16,0.0217,21,52,0
1537989,Arraial do Cabo,2020-12-16,202051,30593.0,306,1000.22881,2020-12-16,0.0294,9,5,1
1537995,Cabo Frio,2020-12-16,202051,230378.0,4115,1786.19486,2020-12-16,0.0493,203,112,7
1538011,Iguaba Grande,2020-12-16,202051,28837.0,1273,4414.46752,2020-12-16,0.0338,43,55,0
1538056,Saquarema,2020-12-16,202051,90583.0,1452,1602.9497800000001,2020-12-16,0.0682,99,2,1
1538067,São Pedro da Aldeia,2020-12-16,202051,106049.0,1610,1518.16613,2020-12-16,0.0441,71,9,0
1538080,Araruama,2020-12-17,202051,134293.0,2132,1587.5734400000001,2020-12-17,0.0413,88,31,0
1538082,Armação dos Búzios,2020-12-17,202051,34477.0,1021,2961.39455,2020-12-17,0.0206,21,53,0
1538083,Arraial do Cabo,2020-12-17,202051,30593.0,324,1059.0658,2020-12-17,0.0278,9,18,0
1538089,Cabo Frio,2020-12-17,202051,230378.0,4226,1834.37655,2020-12-17,0.0487,206,111,3
1538105,Iguaba Grande,2020-12-17,202051,28837.0,1319,4573.98481,2020-12-17,0.0334,44,46,1
1538150,Saquarema,2020-12-17,202051,90583.0,1461,1612.8854199999998,2020-12-17,0.0678,99,9,0
1538161,São Pedro da Aldeia,2020-12-17,202051,106049.0,1643,1549.2838199999999,2020-12-17,0.0432,71,33,0
1538174,Araruama,2020-12-18,202051,134293.0,2137,1591.29664,2020-12-18,0.0412,88,5,0
1538176,Armação dos Búzios,2020-12-18,202051,34477.0,1101,3193.4333,2020-12-18,0.0191,21,80,0
1538177,Arraial do Cabo,2020-12-18,202051,30593.0,329,1075.40941,2020-12-18,0.0274,9,5,0
1538183,Cabo Frio,2020-12-18,202051,230378.0,4291,1862.59105,2020-12-18,0.0485,208,65,2
1538199,Iguaba Grande,2020-12-18,202051,28837.0,1345,4664.1467600000005,2020-12-18,0.0327,44,26,0
1538244,Saquarema,2020-12-18,202051,90583.0,1475,1628.34086,2020-12-18,0.0671,99,14,0
1538255,São Pedro da Aldeia,2020-12-18,202051,106049.0,1652,1557.77046,2020-12-18,0.043,71,9,0
1538268,Araruama,2020-12-19,202051,134293.0,2137,1591.29664,2020-12-19,0.0412,88,0,0
1538270,Armação dos Búzios,2020-12-19,202051,34477.0,1101,3193.4333,2020-12-19,0.0191,21,0,0
1538271,Arraial do Cabo,2020-12-19,202051,30593.0,329,1075.40941,2020-12-19,0.0274,9,0,0
1538277,Cabo Frio,2020-12-19,202051,230378.0,4291,1862.59105,2020-12-19,0.0485,208,0,0
1538293,Iguaba Grande,2020-12-19,202051,28837.0,1345,4664.1467600000005,2020-12-19,0.0327,44,0,0
1538338,Saquarema,2020-12-19,202051,90583.0,1475,1628.34086,2020-12-19,0.0671,99,0,0
1538349,São Pedro da Aldeia,2020-12-19,202051,106049.0,1652,1557.77046,2020-12-19,0.043,71,0,0
1538362,Araruama,2020-12-20,202052,134293.0,2153,1603.21089,2020-12-20,0.0409,88,16,0
1538364,Armação dos Búzios,2020-12-20,202052,34477.0,1144,3318.15413,2020-12-20,0.0184,21,43,0
1538365,Arraial do Cabo,2020-12-20,202052,30593.0,333,1088.48429,2020-12-20,0.027,9,4,0
1538371,Cabo Frio,2020-12-20,202052,230378.0,4347,1886.8989199999999,2020-12-20,0.0478,208,56,0
1538387,Iguaba Grande,2020-12-20,202052,28837.0,1366,4736.96987,2020-12-20,0.0322,44,21,0
1538432,Saquarema,2020-12-20,202052,90583.0,1483,1637.17254,2020-12-20,0.0668,99,8,0
1538443,São Pedro da Aldeia,2020-12-20,202052,106049.0,1659,1564.37119,2020-12-20,0.0428,71,7,0
1538456,Araruama,2020-12-21,202052,134293.0,2154,1603.9555300000002,2020-12-21,0.0409,88,1,0
1538458,Armação dos Búzios,2020-12-21,202052,34477.0,1144,3318.15413,2020-12-21,0.0184,21,0,0
1538459,Arraial do Cabo,2020-12-21,202052,30593.0,333,1088.48429,2020-12-21,0.027,9,0,0
1538465,Cabo Frio,2020-12-21,202052,230378.0,4351,1888.6352,2020-12-21,0.0478,208,4,0
1538481,Iguaba Grande,2020-12-21,202052,28837.0,1366,4736.96987,2020-12-21,0.0322,44,0,0
1538526,Saquarema,2020-12-21,202052,90583.0,1488,1642.69234,2020-12-21,0.0665,99,5,0
1538537,São Pedro da Aldeia,2020-12-21,202052,106049.0,1659,1564.37119,2020-12-21,0.0428,71,0,0
1538550,Araruama,2020-12-22,202052,134293.0,2173,1618.1037,2020-12-22,0.0405,88,19,0
1538552,Armação dos Búzios,2020-12-22,202052,34477.0,1161,3367.46237,2020-12-22,0.0181,21,17,0
1538553,Arraial do Cabo,2020-12-22,202052,30593.0,336,1098.29046,2020-12-22,0.0268,9,3,0
1538559,Cabo Frio,2020-12-22,202052,230378.0,4460,1935.94875,2020-12-22,0.0478,213,109,5
1538575,Iguaba Grande,2020-12-22,202052,28837.0,1423,4934.63259,2020-12-22,0.0309,44,57,0
1538620,Saquarema,2020-12-22,202052,90583.0,1490,1644.90026,2020-12-22,0.0664,99,2,0
1538631,São Pedro da Aldeia,2020-12-22,202052,106049.0,1679,1583.23039,2020-12-22,0.0423,71,20,0
1538644,Araruama,2020-12-23,202052,134293.0,2183,1625.5501,2020-12-23,0.0403,88,10,0
1538646,Armação dos Búzios,2020-12-23,202052,34477.0,1208,3503.7851299999998,2020-12-23,0.0174,21,47,0
1538647,Arraial do Cabo,2020-12-23,202052,30593.0,338,1104.8279,2020-12-23,0.0266,9,2,0
1538653,Cabo Frio,2020-12-23,202052,230378.0,4524,1963.72918,2020-12-23,0.0473,214,64,1
1538669,Iguaba Grande,2020-12-23,202052,28837.0,1448,5021.326770000001,2020-12-23,0.0311,45,25,1
1538714,Saquarema,2020-12-23,202052,90583.0,1501,1657.0438199999999,2020-12-23,0.066,99,11,0
1538725,São Pedro da Aldeia,2020-12-23,202052,106049.0,1688,1591.71704,2020-12-23,0.0427,72,9,1
1538738,Araruama,2020-12-24,202052,134293.0,2193,1632.99651,2020-12-24,0.0401,88,10,0
1538740,Armação dos Búzios,2020-12-24,202052,34477.0,1253,3634.3069299999997,2020-12-24,0.0176,22,45,1
1538741,Arraial do Cabo,2020-12-24,202052,30593.0,339,1108.09662,2020-12-24,0.0265,9,1,0
1538747,Cabo Frio,2020-12-24,202052,230378.0,4601,1997.1525100000001,2020-12-24,0.0467,215,77,1
1538763,Iguaba Grande,2020-12-24,202052,28837.0,1455,5045.60114,2020-12-24,0.0309,45,7,0
1538808,Saquarema,2020-12-24,202052,90583.0,1512,1669.18738,2020-12-24,0.0655,99,11,0
1538819,São Pedro da Aldeia,2020-12-24,202052,106049.0,1695,1598.31776,2020-12-24,0.0431,73,7,1
1538832,Araruama,2020-12-25,202052,134293.0,2193,1632.99651,2020-12-25,0.0401,88,0,0
1538834,Armação dos Búzios,2020-12-25,202052,34477.0,1253,3634.3069299999997,2020-12-25,0.0176,22,0,0
1538835,Arraial do Cabo,2020-12-25,202052,30593.0,339,1108.09662,2020-12-25,0.0265,9,0,0
1538841,Cabo Frio,2020-12-25,202052,230378.0,4607,1999.75692,2020-12-25,0.048,221,6,6
1538857,Iguaba Grande,2020-12-25,202052,28837.0,1455,5045.60114,2020-12-25,0.0309,45,0,0
1538902,Saquarema,2020-12-25,202052,90583.0,1513,1670.29134,2020-12-25,0.0661,100,1,1
1538913,São Pedro da Aldeia,2020-12-25,202052,106049.0,1695,1598.31776,2020-12-25,0.0431,73,0,0
1538926,Araruama,2020-12-26,202052,134293.0,2194,1633.74115,2020-12-26,0.0401,88,1,0
1538928,Armação dos Búzios,2020-12-26,202052,34477.0,1254,3637.20741,2020-12-26,0.0175,22,1,0
1538929,Arraial do Cabo,2020-12-26,202052,30593.0,342,1117.90279,2020-12-26,0.0263,9,3,0
1538935,Cabo Frio,2020-12-26,202052,230378.0,4621,2005.8338899999999,2020-12-26,0.0478,221,14,0
1538951,Iguaba Grande,2020-12-26,202052,28837.0,1460,5062.93997,2020-12-26,0.0308,45,5,0
1538996,Saquarema,2020-12-26,202052,90583.0,1515,1672.49925,2020-12-26,0.066,100,2,0
1539007,São Pedro da Aldeia,2020-12-26,202052,106049.0,1699,1602.0896,2020-12-26,0.043,73,4,0
1539020,Araruama,2020-12-27,202053,134293.0,2195,1634.48579,2020-12-27,0.0401,88,1,0
1539022,Armação dos Búzios,2020-12-27,202053,34477.0,1255,3640.1079,2020-12-27,0.0175,22,1,0
1539023,Arraial do Cabo,2020-12-27,202053,30593.0,343,1121.17151,2020-12-27,0.0262,9,1,0
1539029,Cabo Frio,2020-12-27,202053,230378.0,4630,2009.74051,2020-12-27,0.0477,221,9,0
1539045,Iguaba Grande,2020-12-27,202053,28837.0,1460,5062.93997,2020-12-27,0.0308,45,0,0
1539090,Saquarema,2020-12-27,202053,90583.0,1515,1672.49925,2020-12-27,0.066,100,0,0
1539101,São Pedro da Aldeia,2020-12-27,202053,106049.0,1699,1602.0896,2020-12-27,0.043,73,0,0
1539114,Araruama,2020-12-28,202053,134293.0,2196,1635.23043,2020-12-28,0.0401,88,1,0
1539116,Armação dos Búzios,2020-12-28,202053,34477.0,1255,3640.1079,2020-12-28,0.0175,22,0,0
1539117,Arraial do Cabo,2020-12-28,202053,30593.0,343,1121.17151,2020-12-28,0.0262,9,0,0
1539123,Cabo Frio,2020-12-28,202053,230378.0,4630,2009.74051,2020-12-28,0.0477,221,0,0
1539139,Iguaba Grande,2020-12-28,202053,28837.0,1460,5062.93997,2020-12-28,0.0308,45,0,0
1539184,Saquarema,2020-12-28,202053,90583.0,1515,1672.49925,2020-12-28,0.066,100,0,0
1539195,São Pedro da Aldeia,2020-12-28,202053,106049.0,1699,1602.0896,2020-12-28,0.043,73,0,0
1539208,Araruama,2020-12-29,202053,134293.0,2205,1641.93219,2020-12-29,0.0404,89,9,1
1539210,Armação dos Búzios,2020-12-29,202053,34477.0,1303,3779.33115,2020-12-29,0.0169,22,48,0
1539211,Arraial do Cabo,2020-12-29,202053,30593.0,346,1130.97767,2020-12-29,0.026,9,3,0
1539217,Cabo Frio,2020-12-29,202053,230378.0,4687,2034.4824600000002,2020-12-29,0.0474,222,57,1
1539233,Iguaba Grande,2020-12-29,202053,28837.0,1478,5125.35978,2020-12-29,0.0311,46,18,1
1539278,Saquarema,2020-12-29,202053,90583.0,1523,1681.33093,2020-12-29,0.0657,100,8,0
1539289,São Pedro da Aldeia,2020-12-29,202053,106049.0,1702,1604.91848,2020-12-29,0.0429,73,3,0
1539302,Araruama,2020-12-30,202053,134293.0,2205,1641.93219,2020-12-30,0.0404,89,0,0
1539304,Armação dos Búzios,2020-12-30,202053,34477.0,1303,3779.33115,2020-12-30,0.0169,22,0,0
1539305,Arraial do Cabo,2020-12-30,202053,30593.0,346,1130.97767,2020-12-30,0.026,9,0,0
1539311,Cabo Frio,2020-12-30,202053,230378.0,4689,2035.3506,2020-12-30,0.0478,224,2,2
1539327,Iguaba Grande,2020-12-30,202053,28837.0,1478,5125.35978,2020-12-30,0.0311,46,0,0
1539372,Saquarema,2020-12-30,202053,90583.0,1525,1683.53885,2020-12-30,0.0669,102,2,2
1539383,São Pedro da Aldeia,2020-12-30,202053,106049.0,1705,1607.74736,2020-12-30,0.0446,76,3,3
1539396,Araruama,2020-12-31,202053,134293.0,2214,1648.63396,2020-12-31,0.0402,89,9,0
1539398,Armação dos Búzios,2020-12-31,202053,34477.0,1558,4518.95467,2020-12-31,0.0141,22,255,0
1539399,Arraial do Cabo,2020-12-31,202053,30593.0,351,1147.3212800000001,2020-12-31,0.0256,9,5,0
1539405,Cabo Frio,2020-12-31,202053,230378.0,4865,2111.74678,2020-12-31,0.0465,226,176,2
1539421,Iguaba Grande,2020-12-31,202053,28837.0,1502,5208.58619,2020-12-31,0.0313,47,24,1
1539466,Saquarema,2020-12-31,202053,90583.0,1529,1687.9546899999998,2020-12-31,0.0674,103,4,1
1539477,São Pedro da Aldeia,2020-12-31,202053,106049.0,1730,1631.32137,2020-12-31,0.0439,76,25,0
1539490,Araruama,2021-01-01,202053,134293.0,2215,1649.3786,2021-01-01,0.0402,89,1,0
1539492,Armação dos Búzios,2021-01-01,202053,34477.0,1558,4518.95467,2021-01-01,0.0141,22,0,0
1539493,Arraial do Cabo,2021-01-01,202053,30593.0,351,1147.3212800000001,2021-01-01,0.0256,9,0,0
1539499,Cabo Frio,2021-01-01,202053,230378.0,4868,2113.04899,2021-01-01,0.0466,227,3,1
1539515,Iguaba Grande,2021-01-01,202053,28837.0,1502,5208.58619,2021-01-01,0.0313,47,0,0
1539560,Saquarema,2021-01-01,202053,90583.0,1530,1689.05865,2021-01-01,0.0673,103,1,0
1539571,São Pedro da Aldeia,2021-01-01,202053,106049.0,1732,1633.20729,2021-01-01,0.0439,76,2,0
1539584,Araruama,2021-01-02,202053,134293.0,2215,1649.3786,2021-01-02,0.0402,89,0,0
1539586,Armação dos Búzios,2021-01-02,202053,34477.0,1558,4518.95467,2021-01-02,0.0141,22,0,0
1539587,Arraial do Cabo,2021-01-02,202053,30593.0,351,1147.3212800000001,2021-01-02,0.0256,9,0,0
1539593,Cabo Frio,2021-01-02,202053,230378.0,4877,2116.95561,2021-01-02,0.0465,227,9,0
1539609,Iguaba Grande,2021-01-02,202053,28837.0,1502,5208.58619,2021-01-02,0.0313,47,0,0
1539654,Saquarema,2021-01-02,202053,90583.0,1530,1689.05865,2021-01-02,0.0673,103,0,0
1539665,São Pedro da Aldeia,2021-01-02,202053,106049.0,1732,1633.20729,2021-01-02,0.0439,76,0,0
1539678,Araruama,2021-01-03,202101,134293.0,2215,1649.3786,2021-01-03,0.0402,89,0,0
1539680,Armação dos Búzios,2021-01-03,202101,34477.0,1558,4518.95467,2021-01-03,0.0141,22,0,0
1539681,Arraial do Cabo,2021-01-03,202101,30593.0,351,1147.3212800000001,2021-01-03,0.0256,9,0,0
1539687,Cabo Frio,2021-01-03,202101,230378.0,4877,2116.95561,2021-01-03,0.0465,227,0,0
1539703,Iguaba Grande,2021-01-03,202101,28837.0,1502,5208.58619,2021-01-03,0.0313,47,0,0
1539748,Saquarema,2021-01-03,202101,90583.0,1530,1689.05865,2021-01-03,0.0673,103,0,0
1539759,São Pedro da Aldeia,2021-01-03,202101,106049.0,1732,1633.20729,2021-01-03,0.0439,76,0,0
1539772,Araruama,2021-01-04,202101,134293.0,2216,1650.1232400000001,2021-01-04,0.0402,89,1,0
1539774,Armação dos Búzios,2021-01-04,202101,34477.0,1558,4518.95467,2021-01-04,0.0141,22,0,0
1539775,Arraial do Cabo,2021-01-04,202101,30593.0,352,1150.59,2021-01-04,0.0256,9,1,0
1539781,Cabo Frio,2021-01-04,202101,230378.0,4887,2121.2963,2021-01-04,0.0462,226,10,-1
1539797,Iguaba Grande,2021-01-04,202101,28837.0,1503,5212.05396,2021-01-04,0.0313,47,1,0
1539842,Saquarema,2021-01-04,202101,90583.0,1530,1689.05865,2021-01-04,0.0673,103,0,0
1539853,São Pedro da Aldeia,2021-01-04,202101,106049.0,1734,1635.09321,2021-01-04,0.0438,76,2,0
1539866,Araruama,2021-01-05,202101,134293.0,2254,1678.41958,2021-01-05,0.0395,89,38,0
1539868,Armação dos Búzios,2021-01-05,202101,34477.0,1574,4565.36242,2021-01-05,0.014,22,16,0
1539869,Arraial do Cabo,2021-01-05,202101,30593.0,359,1173.4710599999999,2021-01-05,0.0251,9,7,0
1539875,Cabo Frio,2021-01-05,202101,230378.0,5029,2182.93413,2021-01-05,0.0455,229,142,3
1539891,Iguaba Grande,2021-01-05,202101,28837.0,1517,5260.6027,2021-01-05,0.031,47,14,0
1539936,Saquarema,2021-01-05,202101,90583.0,1533,1692.3705300000001,2021-01-05,0.0678,104,3,1
1539947,São Pedro da Aldeia,2021-01-05,202101,106049.0,1745,1645.46578,2021-01-05,0.0441,77,11,1
1539960,Araruama,2021-01-06,202101,134293.0,2265,1686.61062,2021-01-06,0.0393,89,11,0
1539962,Armação dos Búzios,2021-01-06,202101,34477.0,1588,4605.9692,2021-01-06,0.0139,22,14,0
1539963,Arraial do Cabo,2021-01-06,202101,30593.0,372,1215.96444,2021-01-06,0.0242,9,13,0
1539969,Cabo Frio,2021-01-06,202101,230378.0,5155,2237.6268600000003,2021-01-06,0.0444,229,126,0
1539985,Iguaba Grande,2021-01-06,202101,28837.0,1526,5291.8126,2021-01-06,0.0308,47,9,0
1540030,Saquarema,2021-01-06,202101,90583.0,1546,1706.7220100000002,2021-01-06,0.0679,105,13,1
1540041,São Pedro da Aldeia,2021-01-06,202101,106049.0,1769,1668.09682,2021-01-06,0.0435,77,24,0
1540054,Araruama,2021-01-07,202101,134293.0,2315,1723.8426399999998,2021-01-07,0.0384,89,50,0
1540056,Armação dos Búzios,2021-01-07,202101,34477.0,1647,4777.09778,2021-01-07,0.0134,22,59,0
1540057,Arraial do Cabo,2021-01-07,202101,30593.0,381,1245.38293,2021-01-07,0.0236,9,9,0
1540063,Cabo Frio,2021-01-07,202101,230378.0,5250,2278.86343,2021-01-07,0.0442,232,95,3
1540079,Iguaba Grande,2021-01-07,202101,28837.0,1539,5336.89357,2021-01-07,0.0312,48,13,1
1540124,Saquarema,2021-01-07,202101,90583.0,1584,1748.67249,2021-01-07,0.0663,105,38,0
1540135,São Pedro da Aldeia,2021-01-07,202101,106049.0,1789,1686.95603,2021-01-07,0.0436,78,20,1
1540148,Araruama,2021-01-08,202101,134293.0,2315,1723.8426399999998,2021-01-08,0.0384,89,0,0
